,Latitude,Longitude,MedInc,cluster
8158,33.81,-118.12,4.2143,0
8159,33.81,-118.13,4.7845,0
8160,33.81,-118.13,4.325,0
8161,33.82,-118.13,5.1795,0
8162,33.82,-118.13,3.7321,3
8163,33.81,-118.13,5.395,0
8164,33.81,-118.13,4.6473,0
8165,33.8,-118.13,4.3438,0
8166,33.8,-118.13,4.4312,0
8167,33.8,-118.13,4.0893,0
8168,33.8,-118.15,3.1042,3
8169,33.81,-118.12,5.0447,0
8170,33.81,-118.12,4.6875,0
8171,33.8,-118.12,2.7092,3
8172,33.8,-118.12,5.3701,0
8173,33.8,-118.11,4.3897,0
8174,33.79,-118.11,5.587000000000001,0
8175,33.79,-118.11,5.7942,0
8176,33.81,-118.09,5.0795,0
8177,33.8,-118.09,4.4831,0
8178,33.8,-118.11,4.66,0
8179,33.8,-118.11,5.4602,0
8180,33.81,-118.11,6.2187,0
8181,33.81,-118.1,5.62,0
8182,33.8,-118.1,5.0574,0
8183,33.79,-118.09,5.8491,0
8184,33.78,-118.1,5.7389,0
8185,33.79,-118.1,5.7368,0
8186,33.79,-118.1,5.1805,0
8187,33.78,-118.11,7.9767,0
8188,33.79,-118.13,4.6133,0
8189,33.78,-118.13,3.7232,3
8190,33.79,-118.13,5.3441,0
8191,33.79,-118.12,4.3317,0
8192,33.79,-118.12,4.1687,0
8193,33.79,-118.13,5.0072,0
8194,33.79,-118.13,4.375,0
8195,33.79,-118.14,4.6452,0
8196,33.79,-118.13,3.7716,3
8197,33.8,-118.14,3.4211,3
8198,33.79,-118.15,3.7826,3
8199,33.79,-118.14,3.4833,3
8200,33.79,-118.14,3.1711,3
8201,33.78,-118.14,3.108,3
8202,33.79,-118.15,3.0453,3
8203,33.78,-118.15,2.0875,3
8204,33.78,-118.16,1.9808,3
8205,33.78,-118.16,2.0156,3
8206,33.79,-118.16,2.4,3
8207,33.79,-118.16,2.875,3
8208,33.79,-118.17,2.375,3
8209,33.79,-118.17,1.9318,3
8210,33.78,-118.18,1.2746,3
8211,33.79,-118.18,2.0186,3
8212,33.79,-118.17,1.7589,3
8213,33.79,-118.18,1.2206,3
8214,33.78,-118.19,2.2543,3
8215,33.79,-118.19,2.137,3
8216,33.79,-118.19,1.9387,3
8217,33.78,-118.19,2.8533,3
8218,33.79,-118.2,2.0675,3
8219,33.79,-118.21,4.5938,0
8220,33.79,-118.21,2.1964,3
8221,33.79,-118.22,1.7,3
8222,33.76,-118.23,5.0,0
8223,33.78,-118.19,1.3274,3
8224,33.78,-118.19,0.9318,3
8225,33.78,-118.2,1.7064,3
8226,33.78,-118.2,1.9872,3
8227,33.78,-118.2,2.3305,3
8228,33.77,-118.19,1.2321,3
8229,33.77,-118.2,1.2864,3
8230,33.77,-118.2,1.5076,3
8231,33.77,-118.2,1.9797,3
8232,33.77,-118.2,2.2344,3
8233,33.77,-118.2,2.7813,3
8234,33.77,-118.2,2.225,3
8235,33.77,-118.18,1.5,3
8236,33.76,-118.19,4.6629,0
8237,33.77,-118.19,1.4048,3
8238,33.77,-118.18,1.5536,3
8239,33.77,-118.18,1.1483,3
8240,33.77,-118.19,1.6178,3
8241,33.77,-118.19,1.0714,3
8242,33.78,-118.18,1.4565,3
8243,33.78,-118.18,2.0769,3
8244,33.78,-118.18,1.5603,3
8245,33.78,-118.19,1.5844,3
8246,33.78,-118.19,2.5544,3
8247,33.78,-118.19,1.8438,3
8248,33.78,-118.19,1.8036,3
8249,33.78,-118.17,1.7393,3
8250,33.78,-118.17,1.9647,3
8251,33.78,-118.18,1.7701,3
8252,33.78,-118.17,1.918,3
8253,33.77,-118.17,2.2538,3
8254,33.77,-118.17,2.6786,3
8255,33.77,-118.17,2.346,3
8256,33.77,-118.17,2.1378,3
8257,33.77,-118.17,2.2808,3
8258,33.77,-118.18,1.1295,3
8259,33.77,-118.18,2.6371,3
8260,33.77,-118.17,2.675,3
8261,33.74,-118.18,4.0968,0
8262,33.77,-118.17,3.1149,3
8263,33.77,-118.17,3.0153,3
8264,33.77,-118.18,2.3523,3
8265,33.77,-118.18,2.5726,3
8266,33.77,-118.18,1.8388,3
8267,33.77,-118.16,3.8125,3
8268,33.74,-118.17,3.7838,3
8269,33.77,-118.16,3.8984,3
8270,33.77,-118.15,2.7212,3
8271,33.77,-118.16,2.7614,3
8272,33.77,-118.16,2.9384,3
8273,33.77,-118.16,2.875,3
8274,33.77,-118.17,3.0503,3
8275,33.78,-118.16,2.127,3
8276,33.78,-118.16,2.3317,3
8277,33.78,-118.16,3.1739,3
8278,33.78,-118.16,1.6955,3
8279,33.78,-118.15,3.3003,3
8280,33.78,-118.15,3.5812,3
8281,33.78,-118.15,3.6193,3
8282,33.78,-118.14,3.4107,3
8283,33.78,-118.13,7.5,0
8284,33.77,-118.14,3.2917,3
8285,33.77,-118.14,3.875,3
8286,33.77,-118.15,4.1765,0
8287,33.77,-118.15,4.5,0
8288,33.77,-118.15,3.5528,3
8289,33.76,-118.14,3.901,3
8290,33.72,-118.16,3.625,3
8291,33.76,-118.15,3.5985,3
8292,33.77,-118.15,3.5292,3
8293,33.76,-118.13,4.5469,0
8294,33.76,-118.13,4.25,0
8295,33.75,-118.14,4.0795,0
8296,33.76,-118.14,4.3889,0
8297,33.76,-118.14,3.5214,3
8298,33.76,-118.14,3.385,3
8299,33.77,-118.14,5.8408,0
8300,33.76,-118.14,4.7361,0
8301,33.76,-118.13,4.7875,0
8302,33.76,-118.13,3.9352,3
8303,33.76,-118.12,3.7813,3
8304,33.75,-118.12,7.3672,0
8305,33.76,-118.12,7.0796,0
8306,33.75,-118.12,3.9934,3
8307,33.71,-118.14,5.1815,0
8308,33.76,-118.1,5.6051,0
8309,33.77,-118.11,5.1508,0
8310,33.77,-118.12,6.0362,0
8311,33.77,-118.12,10.2233,5
8312,33.77,-118.13,4.6852,0
8313,33.77,-118.13,5.3046,0
8314,33.35,-118.32,2.1579,3
8315,33.34,-118.33,2.8333,3
8316,33.33,-118.32,3.3906,3
8317,33.34,-118.32,2.7361,3
8318,33.43,-118.48,2.6042,3
8319,33.96,-118.29,1.554,3
8320,33.95,-118.3,1.5078,3
8321,33.95,-118.29,2.0,3
8322,33.95,-118.3,1.2455,3
8323,33.95,-118.3,2.2031,3
8324,33.95,-118.3,1.5898,3
8325,33.94,-118.29,1.5615,3
8326,33.94,-118.3,2.5679,3
8327,33.94,-118.3,2.0114,3
8328,33.94,-118.29,1.6716,3
8329,33.93,-118.29,1.7244,3
8330,33.93,-118.3,1.2,3
8331,33.93,-118.3,1.3962,3
8332,33.93,-118.3,3.2024,3
8333,33.93,-118.31,4.2917,0
8334,33.94,-118.31,3.6583,3
8335,33.94,-118.31,2.2448,3
8336,33.94,-118.31,3.2206,3
8337,33.94,-118.31,3.775,3
8338,33.93,-118.31,5.5787,0
8339,33.93,-118.31,4.9464,0
8340,33.94,-118.32,4.5368,0
8341,33.93,-118.32,4.25,0
8342,33.93,-118.33,4.4091,0
8343,33.93,-118.33,6.0718,0
8344,33.93,-118.34,4.0625,0
8345,33.94,-118.32,3.1563,3
8346,33.94,-118.32,4.6389,0
8347,33.94,-118.32,4.0536,0
8348,33.94,-118.32,4.0,3
8349,33.94,-118.33,1.9309,3
8350,33.96,-118.32,5.5176,0
8351,33.95,-118.32,3.1719,3
8352,33.96,-118.33,4.2099,0
8353,33.95,-118.32,4.6667,0
8354,33.95,-118.32,5.0912,0
8355,33.95,-118.34,5.4359,0
8356,33.97,-118.32,2.7139,3
8357,33.96,-118.32,3.8512,3
8358,33.96,-118.32,3.3214,3
8359,33.97,-118.32,4.3919,0
8360,33.97,-118.34,5.5,0
8361,33.96,-118.33,2.3,3
8362,33.96,-118.33,2.0057,3
8363,33.97,-118.35,2.0694,3
8364,33.97,-118.35,2.2303,3
8365,33.97,-118.35,3.2708,3
8366,33.97,-118.35,2.6734,3
8367,33.98,-118.35,3.1194,3
8368,33.98,-118.35,3.745,3
8369,33.98,-118.34,2.3882,3
8370,33.98,-118.34,3.1630000000000003,3
8371,33.98,-118.34,3.7067,3
8372,33.97,-118.35,3.8056,3
8373,33.96,-118.35,1.2094,3
8374,33.96,-118.35,3.1354,3
8375,33.95,-118.35,2.681,3
8376,33.95,-118.34,2.1587,3
8377,33.95,-118.35,3.0519,3
8378,33.95,-118.35,2.8892,3
8379,33.95,-118.35,3.95,3
8380,33.95,-118.36,3.7237,3
8381,33.96,-118.36,2.7284,3
8382,33.96,-118.36,2.8378,3
8383,33.96,-118.36,2.5504,3
8384,33.95,-118.36,2.6535,3
8385,33.98,-118.36,4.4038,0
8386,33.98,-118.36,5.057,0
8387,33.98,-118.36,3.5833,3
8388,33.97,-118.37,2.9646,3
8389,33.97,-118.36,4.0179,3
8390,33.97,-118.37,2.7464,3
8391,33.98,-118.36,2.7712,3
8392,33.97,-118.36,2.6823,3
8393,33.96,-118.36,3.0393,3
8394,33.96,-118.36,3.6583,3
8395,33.96,-118.37,4.875,0
8396,33.95,-118.37,2.2297,3
8397,33.95,-118.36,4.1635,0
8398,33.95,-118.36,2.875,3
8399,33.95,-118.37,2.8438,3
8400,33.95,-118.37,4.125,0
8401,33.94,-118.36,3.3056,3
8402,33.94,-118.36,2.3125,3
8403,33.94,-118.37,2.3675,3
8404,33.93,-118.36,2.68,3
8405,33.93,-118.36,2.6298,3
8406,33.94,-118.36,3.4063,3
8407,33.93,-118.34,2.2679,3
8408,33.93,-118.35,1.7344,3
8409,33.93,-118.35,1.9766,3
8410,33.93,-118.35,2.3375,3
8411,33.94,-118.35,2.8462,3
8412,33.94,-118.35,2.6654,3
8413,33.94,-118.35,2.5547,3
8414,33.94,-118.35,3.3125,3
8415,33.94,-118.34,2.182,3
8416,33.94,-118.34,2.4886,3
8417,33.93,-118.33,3.2862,3
8418,33.93,-118.34,2.8304,3
8419,33.93,-118.34,2.2976,3
8420,33.93,-118.34,3.0677,3
8421,33.93,-118.35,3.01,3
8422,33.93,-118.35,3.5139,3
8423,33.93,-118.35,2.11,3
8424,33.93,-118.36,3.1656,3
8425,33.92,-118.34,3.3558,3
8426,33.92,-118.35,2.75,3
8427,33.92,-118.35,3.6167,3
8428,33.92,-118.36,2.6667,3
8429,33.92,-118.36,4.1023,0
8430,33.92,-118.36,2.6375,3
8431,33.93,-118.36,2.6961,3
8432,33.93,-118.37,2.8958,3
8433,33.92,-118.37,4.4722,0
8434,33.92,-118.37,4.9688,0
8435,33.92,-118.37,5.5255,0
8436,33.92,-118.37,4.8611,0
8437,33.93,-118.37,4.4861,0
8438,33.93,-118.37,4.4474,0
8439,33.93,-118.36,3.0132,3
8440,33.91,-118.36,3.8,3
8441,33.91,-118.36,4.3333,0
8442,33.9,-118.36,4.74,0
8443,33.9,-118.36,5.0452,0
8444,33.91,-118.37,3.9355,3
8445,33.91,-118.37,5.6704,0
8446,33.9,-118.37,5.6482,0
8447,33.9,-118.37,3.3409,3
8448,33.91,-118.38,5.8374,0
8449,33.91,-118.35,2.7813,3
8450,33.91,-118.35,3.5234,3
8451,33.91,-118.35,4.0775,0
8452,33.91,-118.35,3.87,3
8453,33.91,-118.35,2.8512,3
8454,33.9,-118.35,3.0417,3
8455,33.91,-118.35,4.3187,0
8456,33.91,-118.35,4.8409,0
8457,33.91,-118.35,3.825,3
8458,33.91,-118.36,4.1,0
8459,33.9,-118.35,3.9485,3
8460,33.9,-118.36,3.5313,3
8461,33.92,-118.33,3.267,3
8462,33.91,-118.33,3.3491,3
8463,33.91,-118.34,3.2649,3
8464,33.91,-118.33,3.5903,3
8465,33.91,-118.34,2.4741,3
8466,33.92,-118.34,3.425,3
8467,33.91,-118.34,2.6689,3
8468,33.91,-118.33,2.455,3
8469,33.91,-118.31,3.8173,3
8470,33.91,-118.31,4.2596,0
8471,33.91,-118.32,4.2083,0
8472,33.91,-118.32,4.2,0
8473,33.91,-118.32,3.6654,3
8474,33.91,-118.32,4.5304,0
8475,33.91,-118.32,5.7528,0
8476,33.9,-118.32,3.6625,3
8477,33.92,-118.31,4.8456,0
8478,33.93,-118.31,5.0653,0
8479,33.93,-118.32,4.9615,0
8480,33.92,-118.32,4.8304,0
8481,33.93,-118.29,2.0437,3
8482,33.92,-118.29,3.692,3
8483,33.92,-118.29,5.3292,0
8484,33.92,-118.3,3.0139,3
8485,33.93,-118.3,3.7969,3
8486,33.91,-118.3,3.0147,3
8487,33.91,-118.3,2.6182,3
8488,33.9,-118.31,2.6312,3
8489,33.91,-118.29,2.3043,3
8490,33.9,-118.29,1.7714,3
8491,33.9,-118.3,3.6,3
8492,33.9,-118.3,3.4,3
8493,33.9,-118.3,2.9559,3
8494,33.9,-118.3,3.287,3
8495,33.89,-118.3,3.0329,3
8496,33.89,-118.3,3.285,3
8497,33.9,-118.31,3.5417,3
8498,33.89,-118.29,2.7428,3
8499,33.89,-118.29,4.2171,0
8500,33.88,-118.29,3.0739,3
8501,33.88,-118.29,3.3281,3
8502,33.87,-118.3,3.1597,3
8503,33.87,-118.3,5.0641,0
8504,33.88,-118.3,4.0536,0
8505,33.88,-118.3,3.7375,3
8506,33.88,-118.3,3.2574,3
8507,33.88,-118.3,2.8445,3
8508,33.88,-118.31,3.5644,3
8509,33.88,-118.31,3.5556,3
8510,33.88,-118.31,2.3812,3
8511,33.9,-118.31,3.4792,3
8512,33.89,-118.31,3.7639,3
8513,33.89,-118.31,4.1458,0
8514,33.9,-118.32,4.0473,0
8515,33.9,-118.32,4.1344,0
8516,33.9,-118.32,3.0526,3
8517,33.89,-118.32,4.2813,0
8518,33.89,-118.32,5.1669,0
8519,33.89,-118.32,4.5053,0
8520,33.9,-118.33,2.6091,3
8521,33.9,-118.34,4.9779,0
8522,33.9,-118.34,5.5133,0
8523,33.9,-118.34,4.7426,0
8524,33.9,-118.34,4.1776,0
8525,33.89,-118.33,4.1953,0
8526,33.89,-118.33,5.1874,0
8527,33.89,-118.34,6.0088,0
8528,33.89,-118.34,5.372999999999999,0
8529,33.9,-118.35,2.8777,3
8530,33.9,-118.35,3.4698,3
8531,33.9,-118.35,4.875,0
8532,33.89,-118.35,3.6486,3
8533,33.89,-118.35,4.1552,0
8534,33.9,-118.36,2.9551,3
8535,33.9,-118.35,3.3971,3
8536,33.89,-118.35,4.2829,0
8537,33.89,-118.36,3.375,3
8538,33.89,-118.36,5.3169,0
8539,33.9,-118.36,4.0727,0
8540,33.89,-118.36,3.1325,3
8541,33.88,-118.36,4.2454,0
8542,33.88,-118.36,2.65,3
8543,33.88,-118.36,3.2049,3
8544,33.88,-118.36,2.7981,3
8545,33.88,-118.36,3.9844,3
8546,33.89,-118.35,3.0833,3
8547,33.88,-118.35,4.0737,0
8548,33.88,-118.34,3.2589,3
8549,33.88,-118.35,4.4,0
8550,33.88,-118.35,3.2594,3
8551,33.88,-118.35,3.35,3
8552,33.74,-118.3,2.425,3
8553,33.74,-118.3,3.9375,3
8554,33.92,-118.39,5.25,0
8555,33.92,-118.4,5.9499,0
8556,33.92,-118.4,4.5987,0
8557,33.93,-118.4,4.7319,0
8558,33.93,-118.41,5.0596,0
8559,33.92,-118.41,4.2333,0
8560,33.92,-118.41,4.5729,0
8561,33.93,-118.41,4.1818,0
8562,33.92,-118.41,5.2338,0
8563,33.92,-118.41,3.6389,3
8564,33.92,-118.42,3.8086,3
8565,33.92,-118.42,5.0594,0
8566,33.93,-118.42,4.9286,0
8567,33.93,-118.42,4.5743,0
8568,33.9,-118.42,5.5347,0
8569,33.9,-118.43,5.4088,0
8570,33.9,-118.4,7.3151,0
8571,33.9,-118.4,7.8924,0
8572,33.9,-118.41,8.468,5
8573,33.9,-118.41,7.5552,0
8574,33.88,-118.44,6.6494,0
8575,33.9,-118.42,5.308,0
8576,33.9,-118.42,5.9596,0
8577,33.89,-118.41,7.2316,0
8578,33.89,-118.41,9.0812,5
8579,33.89,-118.41,6.3861,0
8580,33.89,-118.41,6.348,0
8581,33.89,-118.41,5.0497,0
8582,33.9,-118.4,7.9059,0
8583,33.89,-118.4,6.6321,0
8584,33.89,-118.4,7.9611,0
8585,33.89,-118.4,8.1596,5
8586,33.9,-118.39,8.2037,5
8587,33.89,-118.38,6.5745,0
8588,33.89,-118.39,6.3434,0
8589,33.89,-118.39,7.3356,0
8590,33.89,-118.39,7.1845,0
8591,33.89,-118.36,5.0299,0
8592,33.88,-118.36,4.4271,0
8593,33.88,-118.37,4.4211,0
8594,33.88,-118.37,5.5335,0
8595,33.88,-118.38,5.2999,0
8596,33.89,-118.37,5.6091,0
8597,33.88,-118.37,5.9619,0
8598,33.88,-118.36,4.7404,0
8599,33.87,-118.36,4.9375,0
8600,33.87,-118.37,6.02,0
8601,33.88,-118.37,4.5357,0
8602,33.87,-118.38,4.675,0
8603,33.88,-118.38,5.5771,0
8604,33.88,-118.37,4.4828,0
8605,33.87,-118.36,3.9868,3
8606,33.87,-118.36,3.4208,3
8607,33.87,-118.37,5.0114,0
8608,33.87,-118.37,3.5048,3
8609,33.86,-118.36,5.5456,0
8610,33.86,-118.36,5.0784,0
8611,33.86,-118.36,5.542999999999999,0
8612,33.86,-118.37,4.119,0
8613,33.87,-118.37,6.5755,0
8614,33.87,-118.38,4.9821,0
8615,33.87,-118.38,5.7415,0
8616,33.87,-118.38,5.8518,0
8617,33.87,-118.39,7.521,0
8618,33.86,-118.38,6.4242,0
8619,33.86,-118.38,6.7613,0
8620,33.86,-118.38,6.3021,0
8621,33.86,-118.38,7.673999999999999,0
8622,33.87,-118.38,6.9021,0
8623,33.88,-118.38,4.8611,0
8624,33.88,-118.38,5.0602,0
8625,33.88,-118.39,7.6685,0
8626,33.88,-118.39,6.077000000000001,0
8627,33.88,-118.39,5.9683,0
8628,33.88,-118.39,8.1513,5
8629,33.88,-118.39,6.0441,0
8630,33.88,-118.38,4.75,0
8631,33.88,-118.4,7.2651,0
8632,33.88,-118.4,9.3399,5
8633,33.88,-118.4,7.5,0
8634,33.88,-118.41,6.3403,0
8635,33.88,-118.4,8.0015,0
8636,33.88,-118.41,7.9614,0
8637,33.88,-118.41,5.2533,0
8638,33.88,-118.41,7.0842,0
8639,33.87,-118.43,6.822,0
8640,33.87,-118.4,5.2276,0
8641,33.87,-118.39,5.9683,0
8642,33.86,-118.43,7.1264,0
8643,33.88,-118.4,6.2356,0
8644,33.87,-118.4,6.435,0
8645,33.87,-118.4,5.2319,0
8646,33.87,-118.4,6.3231,0
8647,33.87,-118.4,5.0976,0
8648,33.87,-118.4,5.3816,0
8649,33.86,-118.39,5.687,0
8650,33.86,-118.39,6.1404,0
8651,33.86,-118.39,4.8971,0
8652,33.86,-118.4,5.1677,0
8653,33.85,-118.4,5.6017,0
8654,33.86,-118.4,4.7105,0
8655,33.85,-118.42,5.0322,0
8656,33.85,-118.38,4.9384,0
8657,33.85,-118.38,5.5843,0
8658,33.85,-118.39,5.7128,0
8659,33.85,-118.41,4.425,0
8660,33.85,-118.39,4.3594,0
8661,33.84,-118.38,5.4968,0
8662,33.83,-118.38,4.4615,0
8663,33.83,-118.38,5.1626,0
8664,33.84,-118.38,6.0382,0
8665,33.84,-118.39,5.1370000000000005,0
8666,33.83,-118.43,5.145,0
8667,33.83,-118.39,5.6370000000000005,0
8668,33.82,-118.39,4.5817,0
8669,33.82,-118.43,4.6048,0
8670,33.82,-118.37,4.5687,0
8671,33.82,-118.38,5.1589,0
8672,33.82,-118.38,6.0308,0
8673,33.83,-118.38,4.5179,0
8674,33.88,-118.31,2.4219,3
8675,33.87,-118.32,5.3244,0
8676,33.88,-118.32,4.3036,0
8677,33.88,-118.32,5.5538,0
8678,33.88,-118.32,6.4781,0
8679,33.88,-118.33,3.1505,3
8680,33.88,-118.33,3.2417,3
8681,33.87,-118.33,3.9167,3
8682,33.87,-118.34,3.6988,3
8683,33.88,-118.34,3.8657,3
8684,33.87,-118.31,4.7543,0
8685,33.86,-118.31,6.6632,0
8686,33.86,-118.32,4.6563,0
8687,33.87,-118.32,5.6254,0
8688,33.87,-118.34,4.6406,0
8689,33.87,-118.33,4.2614,0
8690,33.87,-118.33,6.4891,0
8691,33.86,-118.32,6.4391,0
8692,33.86,-118.33,6.0335,0
8693,33.86,-118.33,6.3992,0
8694,33.86,-118.33,4.0,3
8695,33.86,-118.34,5.259,0
8696,33.86,-118.34,5.4791,0
8697,33.87,-118.34,5.3743,0
8698,33.87,-118.35,4.5833,0
8699,33.87,-118.35,5.5,0
8700,33.87,-118.35,3.6169,3
8701,33.86,-118.35,3.9732,3
8702,33.86,-118.35,4.3859,0
8703,33.84,-118.34,6.2778,0
8704,33.84,-118.33,5.3131,0
8705,33.84,-118.34,5.269,0
8706,33.83,-118.34,5.399,0
8707,33.83,-118.34,5.8972,0
8708,33.86,-118.36,5.7422,0
8709,33.85,-118.35,5.0,0
8710,33.85,-118.35,5.6426,0
8711,33.85,-118.36,4.8906,0
8712,33.86,-118.36,5.2799,0
8713,33.85,-118.37,6.1599,0
8714,33.85,-118.36,6.1133,0
8715,33.85,-118.37,5.785,0
8716,33.84,-118.35,3.5414,3
8717,33.84,-118.36,3.703,3
8718,33.85,-118.37,6.3974,0
8719,33.84,-118.37,5.3773,0
8720,33.83,-118.35,6.1187,0
8721,33.83,-118.36,5.1984,0
8722,33.84,-118.36,5.7654,0
8723,33.84,-118.37,4.9583,0
8724,33.83,-118.36,5.9143,0
8725,33.83,-118.36,5.6013,0
8726,33.83,-118.37,4.7308,0
8727,33.84,-118.37,6.7105,0
8728,33.83,-118.33,5.5023,0
8729,33.85,-118.32,3.5073,3
8730,33.84,-118.31,3.625,3
8731,33.83,-118.32,3.8456,3
8732,33.84,-118.32,1.6228,3
8733,33.83,-118.31,2.775,3
8734,33.83,-118.31,2.9375,3
8735,33.82,-118.31,3.402,3
8736,33.83,-118.32,5.2363,0
8737,33.82,-118.31,4.1406,0
8738,33.82,-118.31,5.4925,0
8739,33.81,-118.31,4.1169,0
8740,33.81,-118.31,4.3056,0
8741,33.82,-118.32,4.4271,0
8742,33.82,-118.32,7.0935,0
8743,33.81,-118.32,4.8438,0
8744,33.81,-118.32,4.7062,0
8745,33.82,-118.33,6.5861,0
8746,33.8,-118.34,5.0814,0
8747,33.82,-118.35,4.0708,0
8748,33.82,-118.36,6.2247,0
8749,33.82,-118.37,5.877999999999999,0
8750,33.82,-118.37,6.0176,0
8751,33.82,-118.37,6.256,0
8752,33.82,-118.36,5.7765,0
8753,33.82,-118.36,3.3565,3
8754,33.82,-118.36,6.1359,0
8755,33.81,-118.36,4.5592,0
8756,33.81,-118.36,5.1778,0
8757,33.81,-118.37,5.1271,0
8758,33.81,-118.38,6.4956,0
8759,33.81,-118.38,8.5491,5
8760,33.81,-118.44,5.0106,0
8761,33.82,-118.38,5.9907,0
8762,33.81,-118.36,4.7026,0
8763,33.81,-118.37,6.8553,0
8764,33.81,-118.37,6.9296,0
8765,33.81,-118.38,6.015,0
8766,33.81,-118.38,5.7361,0
8767,33.81,-118.39,3.7778,3
8768,33.81,-118.38,10.5045,5
8769,33.79,-118.33,4.1071,0
8770,33.79,-118.34,5.0254,0
8771,33.8,-118.34,3.9408,3
8772,33.8,-118.34,5.0951,0
8773,33.8,-118.35,4.875,0
8774,33.8,-118.35,5.9541,0
8775,33.8,-118.31,3.7167,3
8776,33.8,-118.32,4.0536,0
8777,33.79,-118.31,3.2472,3
8778,33.8,-118.31,4.0425,0
8779,33.8,-118.32,3.1648,3
8780,33.79,-118.32,3.8287,3
8781,33.79,-118.32,4.1477,0
8782,33.8,-118.32,3.1275,3
8783,33.79,-118.31,3.3958,3
8784,33.78,-118.31,3.5804,3
8785,33.79,-118.32,3.6797,3
8786,33.78,-118.34,8.1782,5
8787,33.79,-118.36,8.3609,5
8788,33.79,-118.37,8.2064,5
8789,33.8,-118.36,6.9742,0
8790,33.8,-118.36,10.1241,5
8791,33.8,-118.38,8.0838,0
8792,33.8,-118.45,11.9993,5
8793,33.79,-118.39,10.898,5
8794,33.78,-118.4,12.9758,5
8795,33.79,-118.44,11.6648,5
8796,33.77,-118.41,10.06,5
8797,33.77,-118.46,10.5536,5
8798,33.78,-118.42,8.0957,5
8799,33.77,-118.37,10.1447,5
8800,33.77,-118.38,9.821,5
8801,33.77,-118.38,6.3064,0
8802,33.79,-118.38,7.7042,0
8803,33.78,-118.4,8.5421,5
8804,33.75,-118.42,8.2831,5
8805,33.76,-118.34,15.0001,5
8806,33.74,-118.35,10.0973,5
8807,33.75,-118.38,7.6986,0
8808,33.71,-118.39,7.5594,0
8809,33.75,-118.41,9.8091,5
8810,33.77,-118.31,6.6447,0
8811,33.76,-118.31,6.5704,0
8812,33.75,-118.31,4.6042,0
8813,33.75,-118.31,6.287000000000001,0
8814,33.77,-118.33,9.8214,5
8815,33.75,-118.32,9.267,5
8816,33.75,-118.32,11.6677,5
8817,33.74,-118.32,10.1357,5
8818,33.77,-118.32,6.8870000000000005,0
8819,34.09,-118.34,2.4432,3
8820,34.09,-118.35,1.6081,3
8821,34.09,-118.35,3.0349,3
8822,34.09,-118.35,2.5444,3
8823,34.09,-118.36,1.7558,3
8824,34.09,-118.36,2.6,3
8825,34.09,-118.36,2.0205,3
8826,34.09,-118.36,2.0702,3
8827,34.1,-118.36,2.875,3
8828,34.09,-118.36,2.5812,3
8829,34.09,-118.36,2.6136,3
8830,34.09,-118.37,3.2159,3
8831,34.09,-118.37,3.0156,3
8832,34.09,-118.37,4.0651,0
8833,34.09,-118.37,3.2818,3
8834,34.09,-118.37,3.1517,3
8835,34.09,-118.37,5.5224,0
8836,34.08,-118.37,2.6713,3
8837,34.08,-118.38,2.945,3
8838,34.08,-118.38,2.8889,3
8839,34.08,-118.39,3.5114,3
8840,34.08,-118.38,3.9375,3
8841,34.09,-118.38,3.5659,3
8842,34.09,-118.38,2.5784,3
8843,34.09,-118.39,3.6207,3
8844,34.09,-118.39,4.4167,0
8845,34.08,-118.39,3.067,3
8846,34.1,-118.4,15.0001,5
8847,34.09,-118.4,15.0001,5
8848,34.08,-118.39,15.0001,5
8849,34.08,-118.4,15.0001,5
8850,34.09,-118.41,15.0001,5
8851,34.09,-118.42,15.0001,5
8852,34.08,-118.42,15.0001,5
8853,34.07,-118.41,15.0001,5
8854,34.07,-118.41,15.0001,5
8855,34.07,-118.38,4.4896,0
8856,34.07,-118.39,4.2386,0
8857,34.07,-118.39,5.7762,0
8858,34.08,-118.39,3.8088,3
8859,34.07,-118.4,2.9107,3
8860,34.06,-118.37,3.3438,3
8861,34.06,-118.38,6.2344,0
8862,34.06,-118.39,8.0095,0
8863,34.06,-118.38,7.6771,0
8864,34.06,-118.39,3.8158,3
8865,34.06,-118.39,5.3316,0
8866,34.06,-118.39,3.3295,3
8867,34.06,-118.4,4.1455,0
8868,34.06,-118.4,3.6964,3
8869,34.06,-118.4,8.2961,5
8870,34.06,-118.4,6.6343,0
8871,34.06,-118.41,4.1411,0
8872,34.06,-118.41,5.5321,0
8873,34.07,-118.41,3.9904,3
8874,34.06,-118.45,9.337,5
8875,34.05,-118.49,13.8556,5
8876,34.04,-118.49,13.3036,5
8877,34.04,-118.49,8.0257,0
8878,34.04,-118.5,15.0001,5
8879,34.04,-118.5,8.3839,5
8880,34.04,-118.49,4.8125,0
8881,34.03,-118.49,4.1827,0
8882,34.04,-118.51,11.7045,5
8883,34.03,-118.5,7.8705,0
8884,34.03,-118.5,7.7572,0
8885,34.03,-118.5,6.48,0
8886,34.03,-118.51,3.8571,3
8887,34.02,-118.52,5.0867,0
8888,34.03,-118.49,4.252,0
8889,34.03,-118.5,3.6451,3
8890,34.02,-118.5,3.3266,3
8891,34.02,-118.5,2.775,3
8892,34.02,-118.5,2.9934,3
8893,34.01,-118.52,3.1433,3
8894,34.03,-118.49,4.5208,0
8895,34.03,-118.49,3.6769,3
8896,34.02,-118.49,4.1365,0
